"rec_id","state_lgd_code","district_lgd_code","sub_district_lgd_code","village_lgd_code","season","season_id","season_start_date","season_end_date","crop_code","crop_name_eng","irrigation_source","area_unit","year","timestamp","no_of_plots","no_of_farmers","crop_area_closed","crop_area_approved","createdat","updatedat","reference_id","record_id","is_view"
107148218,"27","466","4201","557279","Rabi",NULL,"","","0800400","Groundnut","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.7900","0.7900","2025-03-13 15:59:49",NULL,"20250313153709","0021f620-cfad-40f4-9214-03e19c4e878b",False
107148219,"27","466","4201","557286","Rabi",NULL,"","","0101000","Maize","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.6100","0.6100","2025-03-13 15:59:49",NULL,"20250313153709","00225f77-c0e5-41c5-8c27-53dc260cfa09",False
107148220,"27","480","4284","567196","Rabi",NULL,"","","0502000","Guava","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","00226310-c5c4-4a8d-86af-b1ddef67efa8",False
107148221,"27","466","4211","558320","Rabi",NULL,"","","0201200","Pigeon Pea","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","2.2550","2.2550","2025-03-13 15:59:49",NULL,"20250313153709","0022884b-4b35-46c8-9505-5f2094bba8ed",False
107148222,"27","478","3973","527938","Rabi",NULL,"","","0200400","Chickpea","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.8700","1.8700","2025-03-13 15:59:49",NULL,"20250313153709","0022c092-831b-453e-87ac-955390a3900f",False
107148223,"27","476","4051","538338","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2300","1.2300","2025-03-13 15:59:49",NULL,"20250313153709","0021efc7-1a9b-40bd-8368-3f0e880096c7",False
107148224,"27","498","4020","534233","Rabi",NULL,"","","0101901","Wheat","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.8100","0.8100","2025-03-13 15:59:49",NULL,"20250313153709","0022035d-28b6-493b-86ac-7d1b8ce458a1",False
107148225,"27","490","4200","557072","Rabi",NULL,"","","1400900","Betelvine","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.2700","0.2700","2025-03-13 15:59:49",NULL,"20250313153709","0021f80c-6b23-46a9-962f-2bbdecf05114",False
107148226,"27","489","4124","547192","Rabi",NULL,"","","0503300","Mosami","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.6000","0.6000","2025-03-13 15:59:49",NULL,"20250313153709","00222efb-2001-4a8b-91b1-2d77f6fe34bd",False
107148227,"27","480","4292","567909","Rabi",NULL,"","","0503400","Mulberry","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.8000","0.8000","2025-03-13 15:59:49",NULL,"20250313153709","00225075-a7c3-41ca-bc8f-5ac4ab0a033b",False
107148228,"27","488","4239","561311","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","25","25","35.9900","35.9900","2025-03-13 15:59:49",NULL,"20250313153709","0022603c-2390-4bee-88ab-8b9c1b2ceac3",False
107148229,"27","466","4208","558050","Rabi",NULL,"","","0200400","Chickpea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","94","94","27.0102","27.0102","2025-03-13 15:59:49",NULL,"20250313153709","00233232-1775-45b0-aad3-73ab66648968",False
107148230,"27","494","4258","563234","Rabi",NULL,"","","0300200","Sugarcane","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.5675","1.5675","2025-03-13 15:59:49",NULL,"20250313153709","0023b8f8-63b1-4bed-85c9-ed6b5a05ad99",False
107148231,"27","480","4285","567277","Rabi",NULL,"","","0300200","Sugarcane","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1850","0.1850","2025-03-13 15:59:49",NULL,"20250313153709","00246ecd-612d-4709-8829-7dd25e6e4864",False
107148232,"27","472","3987","529521","Rabi",NULL,"","","0801200","Soybean","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","2.0000","2.0000","2025-03-13 15:59:49",NULL,"20250313153709","00247e60-68fb-4fbb-bf4e-964368a1d3e6",False
107148233,"27","467","3988","529671","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","174","174","167.0900","167.0900","2025-03-13 15:59:49",NULL,"20250313153709","00257cdd-db46-487c-80cc-fbe42d8d105c",False
107148234,"27","472","3980","528760","Rabi",NULL,"","","0200400","Chickpea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","22","22","28.5000","28.5000","2025-03-13 15:59:49",NULL,"20250313153709","0025a4ef-a7e6-4790-9e96-c1f48fdc1efa",False
107148235,"27","466","4210","558239","Rabi",NULL,"","","0702000","Onion","शेततळे","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4000","0.4000","2025-03-13 15:59:49",NULL,"20250313153709","002631f5-1904-47cb-bac6-cd651f04e63c",False
107148236,"27","484","4027","535363","Rabi",NULL,"","","0505300","Sweet Orange","बंधारा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.6000","0.6000","2025-03-13 15:59:49",NULL,"20250313153709","002677ca-77d9-4e3d-a5fc-94010ae358f6",False
107148237,"27","487","4155","551363","Rabi",NULL,"","","0702000","Onion","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.6450","0.6450","2025-03-13 15:59:49",NULL,"20250313153709","00248b13-66d7-4fa3-a16c-f2bebd1ea737",False
107148238,"27","471","4040","537128","Rabi",NULL,"","","0201100","Mungbean","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2300","0.2300","2025-03-13 15:59:49",NULL,"20250313153709","00262355-46f9-4160-889a-dffeddc1955b",False
107148239,"27","490","4189","555628","Rabi",NULL,"","","0101901","Wheat","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3400","0.3400","2025-03-13 15:59:49",NULL,"20250313153709","0026a49d-526c-4640-b23c-9f53663c5fbc",False
107148240,"27","487","4156","551422","Rabi",NULL,"","","0702000","Onion","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","1.8000","1.8000","2025-03-13 15:59:49",NULL,"20250313153709","0026c737-0caa-44ea-88f5-ecf8d60489f8",False
107148241,"27","481","4234","560898","Rabi",NULL,"","","0101300","Pearl Millet","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3900","0.3900","2025-03-13 15:59:49",NULL,"20250313153709","0027d9bb-f9cb-41f3-8f78-f19d5ed846e9",False
107148242,"27","481","4227","944216","Rabi",NULL,"","","0200400","Chickpea","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","4.2800","4.2800","2025-03-13 15:59:49",NULL,"20250313153709","0028ac45-0704-4441-8599-3317712c317c",False
107148243,"27","480","4293","567992","Rabi",NULL,"","","0300200","Sugarcane","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","51","51","14.2616","14.2616","2025-03-13 15:59:49",NULL,"20250313153709","0027e295-59c2-469e-ae5e-a913e2622ed2",False
107148244,"27","499","3999","531179","Rabi",NULL,"","","0801000","Safflower","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.8800","1.8800","2025-03-13 15:59:49",NULL,"20250313153709","00271749-1504-4a1a-8900-63dead661ef8",False
107148245,"27","472","3977","945046","Rabi",NULL,"","","0101800","Sorghum","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.4200","1.4200","2025-03-13 15:59:49",NULL,"20250313153709","0028bea7-50a2-4123-bd01-e53902d05a68",False
107148246,"27","470","4223","559827","Rabi",NULL,"","","0101800","Sorghum","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.5700","1.5700","2025-03-13 15:59:49",NULL,"20250313153709","002804f3-80fe-4001-8c91-7c7596a46d99",False
107148247,"27","488","4238","561269","Rabi",NULL,"","","0702000","Onion","अन्य सर्व्हे नं. मधिल विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1100","0.1100","2025-03-13 15:59:49",NULL,"20250313153709","0028dec5-73c0-48a4-ac86-df88070b15af",False
107148248,"27","487","4156","551464","Rabi",NULL,"","","0702000","Onion","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","33","33","22.0750","22.0750","2025-03-13 15:59:49",NULL,"20250313153709","0029233a-5721-4164-b9e7-5bf551c6174b",False
107148249,"27","466","4209","558166","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5750","0.5750","2025-03-13 15:59:49",NULL,"20250313153709","0029e43d-00e9-4a64-9751-e4285771b051",False
107148250,"27","493","4296","944631","Rabi",NULL,"","","0300200","Sugarcane","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1700","0.1700","2025-03-13 15:59:49",NULL,"20250313153709","002a2598-4a4d-4dc7-a47e-aafe067721f9",False
107148251,"27","467","3993","530413","Rabi",NULL,"","","0101901","Wheat","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","45","45","47.7800","47.7800","2025-03-13 15:59:49",NULL,"20250313153709","002465ca-d290-42a1-803e-eebe5019982b",False
107148252,"27","484","4034","536139","Rabi",NULL,"","","0503300","Mosami","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0100","1.0100","2025-03-13 15:59:49",NULL,"20250313153709","00246921-4aab-4561-9cb3-3ea067e938d9",False
107148253,"27","473","4073","541496","Rabi",NULL,"","","0201100","Mungbean","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4400","0.4400","2025-03-13 15:59:49",NULL,"20250313153709","00249c61-ef42-42ce-8871-1fd09c014c0e",False
107148254,"27","479","4128","547729","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","5.5600","5.5600","2025-03-13 15:59:49",NULL,"20250313153709","002a1d8d-dce1-4320-ad15-383707fb934f",False
107148256,"27","490","4187","555238","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.6400","0.6400","2025-03-13 15:59:49",NULL,"20250313153709","0028fed1-fa96-4f8c-9df0-9bfae1373c0d",False
107148257,"27","466","4202","557356","Rabi",NULL,"","","0505600","Watermelon","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1800","0.1800","2025-03-13 15:59:49",NULL,"20250313153709","00291e41-1e5a-4700-8696-5e172de5bb8d",False
107148258,"27","490","4199","556943","Rabi",NULL,"","","0300200","Sugarcane","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","2.8800","2.8800","2025-03-13 15:59:49",NULL,"20250313153709","0029f584-26f4-45d6-904a-a14b12b5ed83",False
107148259,"27","473","4068","540877","Rabi",NULL,"","","0201200","Pigeon Pea","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.3000","2.3000","2025-03-13 15:59:49",NULL,"20250313153709","002a08c8-146f-4357-91ec-c5d19fa5ab8b",False
107148260,"27","494","4263","564021","Rabi",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","9","9","5.8510","5.8510","2025-03-13 15:59:49",NULL,"20250313153709","002a5a5d-348b-4bf2-b547-6d6abd11651a",False
107148261,"27","487","4150","550779","Rabi",NULL,"","","0101901","Wheat","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","3.3000","3.3000","2025-03-13 15:59:49",NULL,"20250313153709","0023c916-776b-4059-8543-566fdbd9e56d",False
107148262,"27","490","4200","557114","Rabi",NULL,"","","0300200","Sugarcane","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","0024181b-6f84-4367-8288-1403a81eaabe",False
107148263,"27","470","4218","559234","Rabi",NULL,"","","0200400","Chickpea","जलाशय उपसा सिंचन","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.2300","1.2300","2025-03-13 15:59:49",NULL,"20250313153709","0024d2bf-f13b-4da9-98e7-a78b81aee0de",False
107148264,"27","477","4112","545910","Rabi",NULL,"","","0101901","Wheat","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0000","1.0000","2025-03-13 15:59:49",NULL,"20250313153709","00251020-ca4c-4957-af36-102ef3612d53",False
107148265,"27","500","4093","543813","Rabi",NULL,"","","0101901","Wheat","नाला","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.4200","0.4200","2025-03-13 15:59:49",NULL,"20250313153709","002527d5-5cad-49e7-b737-b5143ebc0aba",False
107148266,"27","486","3953","525456","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.6700","1.6700","2025-03-13 15:59:49",NULL,"20250313153709","002577ee-3322-410f-a9e8-a700781b8b1b",False
107148267,"27","470","4221","559633","Rabi",NULL,"","","0101800","Sorghum","अन्य सर्व्हे नं. मधिल विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4325","0.4325","2025-03-13 15:59:49",NULL,"20250313153709","00252d82-8bc9-41c4-8190-57411477e1e5",False
107148268,"27","470","4222","559741","Rabi",NULL,"","","0101701","Rice","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1900","0.1900","2025-03-13 15:59:49",NULL,"20250313153709","00261a52-1b38-4dbf-acc9-861b4838658e",False
107148269,"27","466","4210","558256","Rabi",NULL,"","","0101901","Wheat","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","36","36","20.9400","20.9400","2025-03-13 15:59:49",NULL,"20250313153709","00262c52-1e2a-4ef1-a081-bf18c41304c9",False
107148270,"27","471","4039","536991","Rabi",NULL,"","","0101701","Rice","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.7100","1.7100","2025-03-13 15:59:49",NULL,"20250313153709","002722f5-5644-4613-8dc7-5e979a6f8dc1",False
107148271,"27","496","4251","562524","Rabi",NULL,"","","0702000","Onion","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2800","0.2800","2025-03-13 15:59:49",NULL,"20250313153709","00263561-4b0f-4ca3-9a39-5e64945ad085",False
107148272,"27","466","4212","558405","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","7","7","5.4500","5.4500","2025-03-13 15:59:49",NULL,"20250313153709","00285ff2-3884-4396-8679-4eb6a0213255",False
107148273,"27","474","3956","526091","Rabi",NULL,"","","0101000","Maize","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","3.4600","3.4600","2025-03-13 15:59:49",NULL,"20250313153709","0028d485-dabf-4206-a810-99fc5c836aae",False
107148274,"27","480","4287","567432","Rabi",NULL,"","","1100500","Guinea Grass","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.3670","0.3670","2025-03-13 15:59:49",NULL,"20250313153709","0025468d-d7e6-4013-8971-9e39e04af44b",False
107148275,"27","466","4206","557726","Rabi",NULL,"","","0300200","Sugarcane","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3900","0.3900","2025-03-13 15:59:49",NULL,"20250313153709","002548a2-c993-4b01-a446-27eb7502f951",False
107148276,"27","478","3960","526711","Rabi",NULL,"","","0101800","Sorghum","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","7","7","6.5725","6.5725","2025-03-13 15:59:49",NULL,"20250313153709","00255a8c-bea3-4067-83b9-95ce29adafbf",False
107148277,"27","470","4221","559586","Rabi",NULL,"","","0503200","Mango","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.3600","0.3600","2025-03-13 15:59:49",NULL,"20250313153709","0025943d-a162-4d67-90f1-e7906a2c5b16",False
107148279,"27","466","4201","557317","Rabi",NULL,"","","0101000","Maize","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","0026befa-84b0-4b04-80d7-d079f9833291",False
107148280,"27","496","4250","562436","Rabi",NULL,"","","0501500","Custard Apple","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","00271635-799c-4143-a092-818de9468628",False
107148281,"27","478","3972","527830","Rabi",NULL,"","","0702000","Onion","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","24","24","26.0900","26.0900","2025-03-13 15:59:49",NULL,"20250313153709","00271a61-3bab-4785-a700-e05aff19fb4e",False
107148282,"27","499","3995","530689","Rabi",NULL,"","","0600500","Taro","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3000","0.3000","2025-03-13 15:59:49",NULL,"20250313153709","00271f17-840e-43ca-9cc6-bce468437816",False
107148283,"27","487","4150","550700","Rabi",NULL,"","","0101901","Wheat","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.6000","0.6000","2025-03-13 15:59:49",NULL,"20250313153709","00274f41-19c4-40b8-873f-de1161e26285",False
107148284,"27","472","3977","528436","Rabi",NULL,"","","0201200","Pigeon Pea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","4.2800","4.2800","2025-03-13 15:59:49",NULL,"20250313153709","00284136-86b2-4334-94c5-91ff733c6a30",False
107148285,"27","496","4249","562364","Rabi",NULL,"","","0504500","Pomegranate","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","5","5","2.7300","2.7300","2025-03-13 15:59:49",NULL,"20250313153709","002823a1-f7dc-4a19-9f75-997806a18b88",False
107148286,"27","478","3966","527176","Rabi",NULL,"","","0101901","Wheat","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","30","30","26.5025","26.5025","2025-03-13 15:59:49",NULL,"20250313153709","0029219d-be5e-48d0-8ac6-50d82b5f3e49",False
107148287,"27","488","4240","561456","Rabi",NULL,"","","0504500","Pomegranate","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4000","0.4000","2025-03-13 15:59:49",NULL,"20250313153709","00293a2d-4def-472a-b793-f2dfaeba8d3f",False
107148288,"27","478","3974","528039","Rabi",NULL,"","","0500800","Banana","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.5000","2.5000","2025-03-13 15:59:49",NULL,"20250313153709","00295247-30ab-4445-8b06-8879390ee7ba",False
107148289,"27","488","4240","561448","Rabi",NULL,"","","0702000","Onion","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.2000","2.2000","2025-03-13 15:59:49",NULL,"20250313153709","002984af-50f0-4a9e-8ed5-2183b6ecf2fb",False
107148290,"27","485","4106","545154","Rabi",NULL,"","","0101800","Sorghum","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.2300","1.2300","2025-03-13 15:59:49",NULL,"20250313153709","0029b121-3b17-4aa3-be77-18feee02ab3b",False
107148291,"27","470","4215","558851","Rabi",NULL,"","","0500100","Acid Lime","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","6","6","1.5300","1.5300","2025-03-13 15:59:49",NULL,"20250313153709","0029c7e2-fa35-4228-845f-ec8b3036056d",False
107148292,"27","476","4044","537623","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4400","0.4400","2025-03-13 15:59:49",NULL,"20250313153709","0029d8f5-bad7-44c9-ab4b-972c00e3edc3",False
107148293,"27","472","3982","945022","Rabi",NULL,"","","0402000","Nigella","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","2.4300","2.4300","2025-03-13 15:59:49",NULL,"20250313153709","002aa96e-5d4e-48cb-892b-a0e341fcc68b",False
107148294,"27","478","3972","527743","Rabi",NULL,"","","0800400","Groundnut","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","89","89","118.2600","118.2600","2025-03-13 15:59:49",NULL,"20250313153709","002acf2f-fc90-4e2d-a507-25b728b28528",False
107148295,"27","500","4089","543398","Rabi",NULL,"","","0200100","Avarekalu","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","002ae72e-e346-4484-af74-efb8e987b962",False
107148296,"27","479","4132","548122","Rabi",NULL,"","","0101901","Wheat","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","21","21","10.3400","10.3400","2025-03-13 15:59:49",NULL,"20250313153709","002b6f59-6e79-4bfe-98a3-c4f985141b82",False
107148297,"27","493","4298","568461","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","21","21","5.5001","5.5001","2025-03-13 15:59:49",NULL,"20250313153709","002b8da4-51c6-44c7-9a9d-094ca8689035",False
107148298,"27","500","4088","945043","Rabi",NULL,"","","0101901","Wheat","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","17","17","15.6700","15.6700","2025-03-13 15:59:49",NULL,"20250313153709","002bec5c-9a25-44d7-bad7-df0a01aefccb",False
107148299,"27","469","4136","548667","Rabi",NULL,"","","0101000","Maize","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","6","6","4.2900","4.2900","2025-03-13 15:59:49",NULL,"20250313153709","002c23c2-54f4-48ae-9862-1939854f66ee",False
107148300,"27","481","4233","560827","Rabi",NULL,"","","0200400","Chickpea","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","13","13","24.0200","24.0200","2025-03-13 15:59:49",NULL,"20250313153709","002d02a9-6c2b-4656-a1e1-4b3b2209d0e7",False
107148301,"27","500","4091","543679","Rabi",NULL,"","","0200400","Chickpea","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","6","6","6.4600","6.4600","2025-03-13 15:59:49",NULL,"20250313153709","002d7202-09a4-40a3-9a64-c772b96b490f",False
107148302,"27","470","4221","559672","Rabi",NULL,"","","0600400","Moringa","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3070","0.3070","2025-03-13 15:59:49",NULL,"20250313153709","002d4669-3505-4077-8991-8ae7f86d61f8",False
107148303,"27","494","4256","563141","Rabi",NULL,"","","0300200","Sugarcane","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","8","8","0.7812","0.7812","2025-03-13 15:59:49",NULL,"20250313153709","002dd675-a9fc-41f4-86b0-c1f24de3bb7a",False
107148304,"27","494","4258","563303","Rabi",NULL,"","","0300200","Sugarcane","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4000","0.4000","2025-03-13 15:59:49",NULL,"20250313153709","002de343-2581-48d3-a357-c26ded41a38d",False
107148305,"27","488","4239","561313","Rabi",NULL,"","","0504500","Pomegranate","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","5","5","2.0000","2.0000","2025-03-13 15:59:49",NULL,"20250313153709","002dfa1a-0956-4f8b-900b-254e20557e3e",False
107148306,"27","472","3980","528659","Rabi",NULL,"","","0101800","Sorghum","नाला","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.1700","1.1700","2025-03-13 15:59:49",NULL,"20250313153709","002e3a3b-a8ae-4597-a599-cb95c89621f0",False
107148307,"27","486","3954","525765","Rabi",NULL,"","","0201100","Mungbean","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2100","1.2100","2025-03-13 15:59:49",NULL,"20250313153709","002e6092-afeb-48d0-91ca-575c7c47b3f4",False
107148308,"27","484","4023","534905","Rabi",NULL,"","","0503400","Mulberry","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.9200","0.9200","2025-03-13 15:59:49",NULL,"20250313153709","002ee713-f8e0-4e47-8533-c9111c50ba7b",False
107148309,"27","480","4293","568032","Rabi",NULL,"","","0300200","Sugarcane","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0000","1.0000","2025-03-13 15:59:49",NULL,"20250313153709","002f49b1-cc12-4cba-b88c-31e74f0ff19d",False
107148311,"27","490","4195","556369","Rabi",NULL,"","","0101000","Maize","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","002f894d-f0ed-4802-ada0-81674756f042",False
107148312,"27","486","3953","525595","Rabi",NULL,"","","0101000","Maize","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.7300","2.7300","2025-03-13 15:59:49",NULL,"20250313153709","002f9b96-5f8c-42e3-be62-77a9de81377e",False
107148313,"27","485","4108","545411","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1500","0.1500","2025-03-13 15:59:49",NULL,"20250313153709","003036bf-85cc-4965-a19c-1395addd8ead",False
107148314,"27","489","4116","546497","Rabi",NULL,"","","0200400","Chickpea","खाजगी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","5.3306","5.3306","2025-03-13 15:59:49",NULL,"20250313153709","00295d01-facb-4b4e-93c1-afd6662df149",False
107148315,"27","478","3960","526641","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","16","16","19.1516","19.1516","2025-03-13 15:59:49",NULL,"20250313153709","00299224-2e4e-490f-98b2-c695c4cdb7a6",False
107148316,"27","473","4073","541510","Rabi",NULL,"","","0400400","Black Pepper","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0200","0.0200","2025-03-13 15:59:49",NULL,"20250313153709","002a94d5-284b-4fd9-946b-b0cfeaa236e3",False
107148317,"27","496","4246","562027","Rabi",NULL,"","","0702000","Onion","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","12","12","13.1400","13.1400","2025-03-13 15:59:49",NULL,"20250313153709","002ac94d-d44a-428f-b814-aa30898c2087",False
